Timestamp,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16
11:11:41.889,-713.3100000000001,-1568.775,-1278.615,-808.86,-693.03,-544.245,-563.16,-504.46500000000003,-58,328,-901,1024,-6389.76,-6389.76,-6389.76,-6389.76
11:11:41.889,424.71000000000004,92.625,707.85,902.85,1110.33,1325.805,1067.04,1113.255,-57,324,-900,960,-6389.76,-6389.76,-6389.76,-6389.76
11:11:41.889,702.195,606.645,1304.355,1208.22,1343.355,1490.97,1205.685,1197.105,-57,324,-900,960,-6389.76,-6389.76,-6389.76,-6389.76
11:11:41.889,491.985,284.115,897.195,844.74,995.6700000000001,1123.98,865.215,883.5450000000001,-55,326,-888,960,-6389.76,-6389.76,-6389.76,-6389.76
11:11:41.889,320.77500000000003,54.99,643.89,610.5450000000001,772.2,912.4050000000001,659.49,695.565,-59,327,-895,1024,-6389.76,-6389.76,-6389.76,-6389.76
11:11:41.889,125.19,-258.765,270.27,225.42000000000002,355.095,431.925,216.45000000000002,205.53,-54,325,-897,1024,-6389.76,-6389.76,-6389.76,-6389.76
11:11:41.889,-975.585,-1929.135,-1718.3400000000001,-1446.7050000000002,-1417.065,-1429.3500000000001,-1366.17,-1408.875,-57,325,-897,960,-6389.76,-6389.76,-6389.76,-6389.76
11:11:41.891,-1309.815,-2425.215,-3104.01,-1831.635,-1925.625,-1883.7,-1613.2350000000001,-1617.525,-57,325,-897,960,-6389.76,-6389.76,-6389.76,-6389.76
11:11:41.891,-1045.785,-2065.05,-2402.985,-1385.865,-1381.9650000000001,-1307.865,-1189.695,-1180.7250000000001,-56,323,-899,960,-6389.76,-6389.76,-6389.76,-6389.76
11:11:41.891,-865.4100000000001,-1851.3300000000002,-1699.6200000000001,-1164.93,-1112.28,-1041.3,-1008.5400000000001,-1012.83,-57,322,-901,960,-6389.76,-6389.76,-6389.76,-6389.76
11:11:41.891,-650.52,-1538.94,-1212.1200000000001,-753.87,-639.99,-495.69,-520.845,-443.04,-60,321,-899,960,-6389.76,-6389.76,-6389.76,-6389.76
11:11:41.891,483.01500000000004,118.75500000000001,760.5,957.0600000000001,1149.72,1369.29,1107.795,1166.49,-59,325,-896,960,-6389.76,-6389.76,-6389.76,-6389.76
11:11:41.891,751.14,624.0,1346.085,1250.73,1378.26,1524.7050000000002,1244.88,1242.93,-59,325,-896,960,-6389.76,-6389.76,-6389.76,-6389.76
