Timestamp,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16
12:57:58.268,-102.375,-134.745,-326.235,-139.815,-339.885,-287.625,-387.46500000000003,-259.935,72,188,-933,704,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.269,-79.56,-103.74000000000001,-287.04,-106.86,-308.1,-237.315,-327.99,-201.24,75,188,-931,704,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.269,72.93,37.635,-118.17,43.29,-136.5,-82.875,-162.82500000000002,-61.815000000000005,71,185,-936,704,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.269,31.59,-6.63,-146.64000000000001,-1.9500000000000002,-175.11,-116.61,-198.51000000000002,-96.135,71,185,-936,704,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.269,-5.8500000000000005,-41.145,-200.655,-32.370000000000005,-203.19,-165.36,-251.16,-149.565,65,184,-928,704,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.269,-35.295,-61.425000000000004,-217.23000000000002,-53.43,-229.32000000000002,-186.225,-254.47500000000002,-155.61,66,183,-928,640,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.269,-38.025,-61.815000000000005,-212.16,-50.7,-225.225,-178.62,-236.73000000000002,-147.225,69,186,-929,704,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.291,-94.185,-124.995,-268.125,-120.51,-291.33,-239.07000000000002,-305.955,-213.13500000000002,69,186,-929,704,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.291,-76.83,-107.055,-233.025,-84.63000000000001,-247.65,-196.56,-260.91,-160.875,71,185,-913,704,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.291,-27.105,-51.675000000000004,-177.255,-27.495,-177.45000000000002,-139.425,-187.20000000000002,-102.96000000000001,61,187,-917,768,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.291,5.265000000000001,-16.77,-135.915,-2.34,-154.245,-102.375,-167.31,-82.485,64,187,-922,768,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.291,11.700000000000001,-6.63,-119.53500000000001,12.285,-135.72,-79.95,-124.41000000000001,-52.260000000000005,62,185,-925,704,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.291,71.565,55.575,-54.21,72.345,-62.595,-23.79,-65.13,3.12,62,185,-925,704,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.291,46.800000000000004,22.815,-84.435,26.715,-101.01,-65.13,-109.39500000000001,-52.455,70,184,-927,704,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.347,-5.655,-38.22,-138.84,-17.745,-147.81,-111.15,-153.07500000000002,-99.06,67,184,-923,704,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.347,-23.79,-47.58,-153.27,-33.93,-153.85500000000002,-122.46000000000001,-165.945,-100.425,71,179,-913,576,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.348,30.03,7.215,-63.18,27.885,-60.45,-47.775,-68.83500000000001,-46.410000000000004,65,179,-913,704,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.348,0.78,-21.84,-93.015,0.78,-85.995,-68.44500000000001,-87.165,-64.155,66,179,-927,704,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.348,-13.26,-38.61,-105.495,-18.525000000000002,-98.86500000000001,-82.095,-96.525,-69.61500000000001,68,181,-929,704,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.348,-18.330000000000002,-39.39,-103.935,-27.3,-98.86500000000001,-87.165,-107.64,-91.26,68,179,-929,704,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.348,-76.44,-98.86500000000001,-158.73000000000002,-82.875,-156.195,-145.86,-153.85500000000002,-137.67000000000002,62,181,-926,704,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.348,-55.77,-67.86,-125.19,-43.095,-113.88000000000001,-99.25500000000001,-109.00500000000001,-90.285,62,181,-926,704,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.348,7.800000000000001,-4.095,-54.015,17.55,-43.095,-40.755,-43.29,-25.545,70,182,-933,640,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.348,-73.71000000000001,-83.85000000000001,-92.82000000000001,-68.25,-79.95,-94.77000000000001,-74.295,-84.435,63,184,-929,704,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.348,-55.77,-57.915,-73.125,-41.925000000000004,-51.480000000000004,-60.06,-37.83,-43.68,63,184,-929,704,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.348,2.34,-4.68,-2.9250000000000003,18.915,8.775,1.7550000000000001,13.65,9.945,55,182,-933,704,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.348,23.985,23.595000000000002,16.575,39.0,37.83,10.335,23.985,18.330000000000002,60,176,-932,704,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.348,17.94,21.255,10.92,34.515,37.44,8.58,31.98,21.84,61,177,-930,640,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.422,85.8,92.43,92.04,100.035,117.0,95.94,109.59,96.72,63,179,-929,704,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.422,43.485,39.39,56.550000000000004,51.285000000000004,62.205000000000005,45.63,54.405,33.15,63,179,-929,960,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.422,17.16,19.11,35.1,34.515,48.945,33.735,57.915,35.295,67,187,-929,704,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.422,20.085,30.03,40.365,37.635,54.795,35.88,63.18,34.32,64,184,-938,704,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.422,19.305,25.545,38.22,32.565,56.745000000000005,36.075,62.985,35.295,65,184,-931,704,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.422,87.94500000000001,95.94,116.61,109.2,135.72,113.49000000000001,132.01500000000001,105.105,65,182,-931,704,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.422,51.675000000000004,53.82,72.93,62.400000000000006,83.46000000000001,66.69,81.9,54.6,65,182,-931,704,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.449,1.365,9.555,13.26,8.97,32.76,9.945,37.245000000000005,8.97,64,179,-944,704,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.449,-26.91,-15.405000000000001,-13.26,-6.63,13.065000000000001,1.365,16.185000000000002,-10.725,62,184,-936,704,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.449,19.5,37.245000000000005,62.79,45.825,91.26,70.005,93.21000000000001,66.69,65,187,-932,704,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.449,78.19500000000001,94.38000000000001,122.07000000000001,108.81,151.71,121.68,139.815,108.81,65,183,-932,768,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.449,59.67,61.035000000000004,88.14,65.715,103.74000000000001,81.9,101.595,59.28,65,183,-932,768,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.449,3.5100000000000002,10.92,31.005000000000003,7.800000000000001,41.730000000000004,21.84,54.21,10.530000000000001,57,190,-934,704,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.449,-20.475,-11.505,13.065000000000001,-3.705,20.67,9.945,41.730000000000004,-1.7550000000000001,66,184,-924,768,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.477,-13.455,-4.29,15.795,1.56,34.71,14.43,31.005000000000003,-3.315,61,184,-931,768,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.477,-76.635,-77.805,-57.330000000000005,-73.125,-40.17,-56.160000000000004,-32.175000000000004,-69.22500000000001,58,187,-930,768,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.477,16.965,33.735,56.160000000000004,33.93,70.98,56.160000000000004,78.97500000000001,45.045,63,185,-929,704,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.477,13.65,25.35,48.555,27.69,66.495,44.655,80.535,45.63,56,189,-932,640,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.477,73.905,89.31,115.05,74.295,130.845,119.925,136.5,102.96000000000001,58,186,-934,704,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.477,29.055,23.01,65.325,32.76,65.13,51.285000000000004,51.285000000000004,37.245000000000005,58,182,-932,704,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.477,6.24,-1.365,29.445,18.135,47.385000000000005,27.105,38.61,11.505,58,182,-932,704,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.494,-14.43,-6.4350000000000005,19.5,-4.68,40.17,23.01,42.705,2.9250000000000003,61,189,-928,704,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.494,-8.19,-10.92,12.285,-5.07,24.96,6.825,-14.43,-18.915,62,186,-931,704,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.494,-84.045,-96.72,-74.88,-92.235,-68.25,-72.735,-118.17,-100.23,61,187,-929,704,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.494,-73.32000000000001,-74.685,-50.7,-76.83,-53.82,-40.56,-87.75,-54.21,61,187,-929,704,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.494,-11.895,-13.455,20.475,-2.535,46.215,24.765,10.92,10.530000000000001,52,185,-935,704,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.494,11.505,13.845,24.375,8.19,43.29,26.91,-13.845,11.895,54,183,-924,704,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.494,22.425,16.965,49.725,29.055,45.24,49.53,107.055,46.02,55,188,-931,704,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.514,66.885,75.27,106.47,2.34,70.98,105.69,42.120000000000005,79.56,59,186,-933,768,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.514,8.19,19.695,57.135000000000005,-38.61,-28.665000000000003,52.260000000000005,-23.595000000000002,20.67,59,186,-933,768,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.514,-1.7550000000000001,-13.65,17.745,35.88,-10.530000000000001,13.65,-7.995,-8.385,63,187,-931,704,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.514,-7.995,-17.55,-32.370000000000005,-54.405,-57.525,-30.615000000000002,-126.555,-57.330000000000005,60,182,-922,704,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.514,-44.85,-44.07,-53.235,-98.86500000000001,-109.98,-43.485,-107.055,-56.745000000000005,59,180,-930,704,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.514,-92.235,-95.355,-88.33500000000001,-117.39,-100.035,-84.435,-287.04,-120.705,56,183,-930,704,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.514,-55.575,-64.935,-78.78,-31.98,-100.23,-85.215,-35.1,-84.24000000000001,61,182,-931,704,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.559,-29.25,-36.465,-34.125,-56.160000000000004,-58.11,-25.35,17.16,-46.800000000000004,61,182,-931,704,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.559,4.875,0.9750000000000001,10.14,54.6,15.015,17.16,102.96000000000001,5.07,56,188,-940,704,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.559,43.68,42.120000000000005,36.075,55.965,61.620000000000005,31.395,93.405,46.410000000000004,56,189,-936,704,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.559,75.66,83.46000000000001,80.34,66.885,54.015,75.465,88.14,75.27,60,187,-933,768,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.559,54.795,45.825,10.530000000000001,57.525,9.165000000000001,5.265000000000001,-18.915,-3.5100000000000002,60,187,-933,768,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.559,-18.915,-27.69,-80.145,-78.97500000000001,-94.575,-70.005,-211.38,-86.775,58,183,-927,768,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.559,-36.660000000000004,-48.75,-103.74000000000001,-50.31,-102.765,-87.555,-163.41,-87.75,58,183,-927,768,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.580,-16.185000000000002,-25.935000000000002,-75.465,-15.600000000000001,-81.9,-72.54,-84.63000000000001,-65.91,60,182,-927,640,-6389.76,-6389.76,-6389.76,-6389.76
12:57:58.580,-76.83,-98.67,-169.845,-111.54,-212.55,-167.895,-138.84,-150.93,60,185,-929,704,-6389.76,-6389.76,-6389.76,-6389.76
